gutenberg_id,text,stave
19337,"it in two minutes), which had been familiar to the child who fetched",3
19337,"Scrooge from the boarding-school, as he had been reminded by the Ghost",3
19337,"of Christmas Past. When this strain of music sounded, all the things",3
19337,that Ghost had shown him came upon his mind; he softened more and more;,3
19337,"and thought that if he could have listened to it often, years ago, he",3
19337,might have cultivated the kindnesses of life for his own happiness with,3
19337,"his own hands, without resorting to the sexton's spade that buried Jacob",3
19337,Marley.,3
19337,,3
19337,But they didn't devote the whole evening to music. After awhile they,3
19337,"played at forfeits; for it is good to be children sometimes, and never",3
19337,"better than at Christmas, when its mighty Founder was a child himself.",3
19337,Stop! There was first a game at blindman's buff. Of course there was.,3
19337,And I no more believe Topper was really blind than I believe he had eyes,3
19337,"in his boots. My opinion is, that it was a done thing between him and",3
19337,Scrooge's nephew; and that the Ghost of Christmas Present knew it. The,3
19337,way he went after that plump sister in the lace tucker was an outrage on,3
19337,"the credulity of human nature. Knocking down the fire-irons, tumbling",3
19337,"over the chairs, bumping up against the piano, smothering himself",3
19337,"amongst the curtains, wherever she went, there went he! He always knew",3
19337,where the plump sister was. He wouldn't catch anybody else. If you had,3
19337,"fallen up against him (as some of them did) on purpose, he would have",3
19337,"made a feint of endeavouring to seize you, which would have been an",3
19337,"affront to your understanding, and would instantly have sidled off in",3
19337,the direction of the plump sister. She often cried out that it wasn't,3
19337,"fair; and it really was not. But when, at last, he caught her; when, in",3
19337,"spite of all her silken rustlings, and her rapid flutterings past him,",3
19337,"he got her into a corner whence there was no escape, then his conduct",3
19337,was the most execrable. For his pretending not to know her; his,3
19337,"pretending that it was necessary to touch her head-dress, and further to",3
19337,assure himself of her identity by pressing a certain ring upon her,3
19337,"finger, and a certain chain about her neck, was vile, monstrous! No",3
19337,"doubt she told him her opinion of it when, another blind man being in",3
19337,"office, they were so very confidential together behind the curtains.",3
19337,,3
19337,"Scrooge's niece was not one of the blindman's buff party, but was made",3
19337,"comfortable with a large chair and a footstool, in a snug corner where",3
19337,the Ghost and Scrooge were close behind her. But she joined in the,3
19337,"forfeits, and loved her love to admiration with all the letters of the",3
19337,"alphabet. Likewise at the game of How, When, and Where, she was very",3
19337,"great, and, to the secret joy of Scrooge's nephew, beat her sisters",3
19337,"hollow: though they were sharp girls too, as Topper could have told you.",3
19337,"There might have been twenty people there, young and old, but they all",3
19337,"played, and so did Scrooge; for, wholly forgetting, in the interest he",3
19337,"had in what was going on, that his voice made no sound in their ears, he",3
19337,"sometimes came out with his guess quite loud, and very often guessed",3
19337,"right, too, for the sharpest needle, best Whitechapel, warranted not to",3
19337,"cut in the eye, was not sharper than Scrooge; blunt as he took it in his",3
19337,head to be.,3
19337,,3
19337,"The Ghost was greatly pleased to find him in this mood, and looked upon",3
19337,"him with such favour, that he begged like a boy to be allowed to stay",3
19337,until the guests departed. But this the Spirit said could not be done.,3
19337,,3
19337,"""Here is a new game,"" said Scrooge. ""One half-hour, Spirit, only one!""",3
19337,,3
19337,"It was a game called Yes and No, where Scrooge's nephew had to think of",3
19337,"something, and the rest must find out what; he only answering to their",3
19337,"questions yes or no, as the case was. The brisk fire of questioning to",3
19337,which he was exposed elicited from him that he was thinking of an,3
19337,"animal, a live animal, rather a disagreeable animal, a savage animal, an",3
19337,"animal that growled and grunted sometimes, and talked sometimes, and",3
19337,"lived in London, and walked about the streets, and wasn't made a show",3
19337,"of, and wasn't led by anybody, and didn't live in a menagerie, and was",3
19337,"never killed in a market, and was not a horse, or an ass, or a cow, or a",3
19337,"bull, or a tiger, or a dog, or a pig, or a cat, or a bear. At every",3
19337,"fresh question that was put to him, this nephew burst into a fresh roar",3
19337,"of laughter; and was so inexpressibly tickled, that he was obliged to",3
19337,"get up off the sofa, and stamp. At last the plump sister, falling into a",3
19337,"similar state, cried out:",3
19337,,3
19337,"""I have found it out! I know what it is, Fred! I know what it is!""",3
19337,,3
19337,"""What is it?"" cried Fred.",3
19337,,3
19337,"""It's your uncle Scro-o-o-o-oge!""",3
19337,,3
19337,"Which it certainly was. Admiration was the universal sentiment, though",3
19337,"some objected that the reply to ""Is it a bear?"" ought to have been",3
19337,"""Yes"": inasmuch as an answer in the negative was sufficient to have",3
19337,"diverted their thoughts from Mr. Scrooge, supposing they had ever had",3
19337,any tendency that way.,3
19337,,3
19337,"""He has given us plenty of merriment, I am sure,"" said Fred, ""and it",3
19337,would be ungrateful not to drink his health. Here is a glass of mulled,3
19337,"wine ready to our hand at the moment; and I say, 'Uncle Scrooge!'""",3
19337,,3
19337,"""Well! Uncle Scrooge!"" they cried.",3
19337,,3
19337,"""A merry Christmas and a happy New Year to the old man, whatever he is!""",3
19337,"said Scrooge's nephew. ""He wouldn't take it from me, but may he have it",3
19337,"nevertheless. Uncle Scrooge!""",3
19337,,3
19337,"Uncle Scrooge had imperceptibly become so gay and light of heart, that",3
19337,"he would have pledged the unconscious company in return, and thanked",3
19337,"them in an inaudible speech, if the Ghost had given him time. But the",3
19337,whole scene passed off in the breath of the last word spoken by his,3
19337,nephew; and he and the Spirit were again upon their travels.,3
19337,,3
19337,"Much they saw, and far they went, and many homes they visited, but",3
19337,"always with a happy end. The Spirit stood beside sick-beds, and they",3
19337,"were cheerful; on foreign lands, and they were close at home; by",3
19337,"struggling men, and they were patient in their greater hope; by poverty,",3
19337,"and it was rich. In almshouse, hospital, and gaol, in misery's every",3
19337,"refuge, where vain man in his little brief authority had not made fast",3
19337,"the door, and barred the Spirit out, he left his blessing, and taught",3
19337,Scrooge his precepts.,3
19337,,3
19337,"It was a long night, if it were only a night; but Scrooge had his doubts",3
19337,"of this, because the Christmas holidays appeared to be condensed into",3
19337,"the space of time they passed together. It was strange, too, that, while",3
19337,"Scrooge remained unaltered in his outward form, the Ghost grew older,",3
19337,"clearly older. Scrooge had observed this change, but never spoke of it,",3
19337,"until they left a children's Twelfth-Night party, when, looking at the",3
19337,"Spirit as they stood together in an open place, he noticed that its hair",3
19337,was grey.,3
19337,,3
19337,"""Are spirits' lives so short?"" asked Scrooge.",3
19337,,3
19337,"""My life upon this globe is very brief,"" replied the Ghost. ""It ends",3
19337,"to-night.""",3
19337,,3
19337,"""To-night!"" cried Scrooge.",3
19337,,3
19337,"""To-night at midnight. Hark! The time is drawing near.""",3
19337,,3
19337,The chimes were ringing the three-quarters past eleven at that moment.,3
19337,,3
19337,"""Forgive me if I am not justified in what I ask,"" said Scrooge, looking",3
19337,"intently at the Spirit's robe, ""but I see something strange, and not",3
19337,"belonging to yourself, protruding from your skirts. Is it a foot or a",3
19337,"claw?""",3
19337,,3
19337,"""It might be a claw, for the flesh there is upon it,"" was the Spirit's",3
19337,"sorrowful reply. ""Look here.""",3
19337,,3
19337,"From the foldings of its robe it brought two children; wretched, abject,",3
19337,"frightful, hideous, miserable. They knelt down at its feet, and clung",3
19337,upon the outside of its garment.,3
19337,,3
19337,"""Oh, Man! look here! Look, look, down here!"" exclaimed the Ghost.",3
19337,,3
19337,"They were a boy and girl. Yellow, meagre, ragged, scowling, wolfish; but",3
19337,"prostrate, too, in their humility. Where graceful youth should have",3
19337,"filled their features out, and touched them with its freshest tints, a",3
19337,"stale and shrivelled hand, like that of age, had pinched, and twisted",3
19337,"them, and pulled them into shreds. Where angels might have sat",3
19337,"enthroned, devils lurked, and glared out menacing. No change, no",3
19337,"degradation, no perversion of humanity, in any grade, through all the",3
19337,"mysteries of wonderful creation, has monsters half so horrible and",3
19337,dread.,3
19337,,3
19337,"Scrooge started back, appalled. Having them shown to him in this way, he",3
19337,"tried to say they were fine children, but the words choked themselves,",3
19337,rather than be parties to a lie of such enormous magnitude.,3
19337,,3
19337,"""Spirit! are they yours?"" Scrooge could say no more.",3
19337,,3
19337,"""They are Man's,"" said the Spirit, looking down upon them. ""And they",3
19337,"cling to me, appealing from their fathers. This boy is Ignorance. This",3
19337,"girl is Want. Beware of them both, and all of their degree, but most of",3
